Date,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx,Gold,Brent,Wheat,Soybean,Copper,KOSPI,IBOVESPA,MEXBOL,SSE,SENSEX,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,HKG,IRL,ITA,JPN,NLD,NOR,NZL,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific,Spot return of equal-weight commodities portfolio,Carry of equal-weight commodities portfolio,Aggregate backwardation/contango,FFRENCH_MKT-RF,FFRENCH_SMB,FFRENCH_HML,FFRENCH_RMW,FFRENCH_CMA,FFRENCH_RF,VIX_logret
10/31/2007,-0.000841509,-0.000932848,0.000795319,0.005297948,0.006469244,-0.003086882,-0.006530874,-0.007779248,-0.009209901,-0.002595292,-0.011275277,-0.003682933,0.001201069,0.00360639,-0.005887801,-0.001899079,-0.052019271,-0.003751729,-0.2722,-16,-0.008217573,-0.001506864,-0.002039769,0,0.7,-0.004704046,0.087665613,-0.023631605,-0.084099198,0.026543323,0.046295183,0.000571906,-0.001676143,0.002243327,-0.001584996,-0.001887204,-0.002860577,-0.000198511,0.000999483,-7.52E-05,0.001139792,-0.000315704,-0.001323149,0.00080761,40.5,-0.1,41.2,7.142036575,5.068904202,5.313205979,6.43775165,5.624017506,7.083387848,4.983606622,5.220355825,6.326149473,5.710427017,0.029312953,0.018492433,-0.026421075,0.012393388,0.00403708,-0.01,0.003121976,-0.000626302,-0.00124059,0.004587304,0.036087695,0.01703163,-0.013691457,0.006201778,0.000620978,0.000370327,0.02801835,0.031702822,-0.033319515,0.028014438,-0.18,-0.28,0.01,-0.04,-0.04,0,0.01,-0.08,-0.11,0.15,-0.86,-0.75,-0.66,-0.56,-0.23,0.9,1.72,-0.027187241,-0.00940964,0.007124896,0.01304377,-0.051257411,0.000499701,-0.00186854,-5.75E-05,0.030754749,-0.023564157,0.039067767,-0.001150106,0.002450535,-0.007565991,0.001834817,-0.003019984,-0.000258697,0.000244031,-0.001065059,-0.00162699,-0.001350605,-0.000826426,0.001284187,-0.002978621,-0.000493056,-0.001599857,-0.001904977,-0.001727945,-2.5,0.015151647,-0.000318726,-0.010766565,18.8595,0.06910045,0.135187845,-0.150253421,0.018738837,-0.046964908,0.070592283,0.13068545,0.059487223,0.075603911,0.148023756,0.0488,-0.0708,0.0215,0.0223,-0.0172,-0.0292,0.0234,-0.0728,0.0186,0.0149,-0.037,0.1065,0.0304,-0.0271,-0.0655,0.0285,0.0029,0.08,0.0475,0.0103,0.0022,-0.0029,-0.0067,-0.0157,0.004,0.0023,0.017869978,-0.004209157,-0.008303254,0.007750423,-0.00021365,-0.013161063,-0.001603828,-0.000633597,0.014,0.012602938
11/30/2007,-0.000754972,-0.000693537,0.00208342,-0.00243085,0.009470348,0.005719362,0.003057912,0.003179476,-0.000514768,0.003184103,-0.001664522,0.007707661,0.008964955,0.014798279,0.00704024,0.005373844,0.004574503,-0.007781161,0.3275,10,0.001115775,0.004247314,0.004436992,0,0.3,0.038540415,-0.110168217,0.028291643,-0.011027681,0.056901576,0.023335647,0.000795781,-0.001860635,0.010107101,-0.005567353,-0.000508702,-0.00034382,-0.000794439,0.001299557,0.002179305,1.68E-05,0.003891018,-0.001807121,0.001658041,40.7,0.1,41.3,7.087573706,4.86753445,5.361292166,6.393590754,5.545177444,7.109879463,4.875197323,5.236441963,6.43775165,5.634789603,0.047061191,-0.016146122,0.028024216,0.008181732,0.006998144,-0.01,-0.008210805,0.001489716,-0.004467575,0.004440994,0.025957692,0.009569378,-0.004505175,-0.007494961,-0.002745142,-0.000299019,-0.050805951,-0.035594634,0.109464543,-0.04880825,-0.27,-0.16,-0.63,-0.55,-0.6,-0.53,-0.38,-0.22,-0.08,0.26,-1.22,-1.03,-0.99,-0.82,-0.34,0.95,1.91,-0.023437262,-0.044231115,-0.042248472,0.012248027,-0.008442344,0.008052968,0.010995611,0.015341415,0.014406887,0.017679767,-0.068882751,0.00474967,-0.00093809,0.025103707,-0.001157293,0.011681174,0.001694073,-0.000178582,0.005364853,0.006689087,0.005146725,0.002255004,-0.001351031,0.012471361,-0.000564613,0.003716206,0.003305329,0.00517358,-4.8,-0.013249253,-0.005069813,0.00464486,26.6571,-0.01676883,-0.02649828,0.070476918,0.06701071,-0.095396564,-0.103575991,-0.067606461,-0.074563495,-0.190430782,-0.030810562,0.0113,0.0297,0.019,-0.0295,0.0708,0.0203,0.046,0.002,0.0541,0.0175,-0.0303,0.0126,-0.018,-0.0167,0.0485,0.033,0.0588,0.0039,0.0156,-0.04,-0.0403,-0.0092,0.0134,0.0089,-0.0393,0.0308,-0.006616609,-0.016067401,-0.009078798,-0.021219301,-0.013646868,-0.004510322,0.008688831,-0.001439121,0.016,0.091390741
12/31/2007,0.003633335,0.002691433,-0.000628694,-0.008178026,-0.012114472,-9.37E-05,-3.46E-05,0.0011346,-0.003039042,3.83E-05,-0.003995315,0.010147445,-0.000146217,-0.001161918,0.005205383,0.000701617,-0.031046343,-0.006031197,-0.0095,-101,-0.047206494,0.000539394,-0.002198944,0.3,-0.7,0.02722525,0.058496207,0.055489886,0.171001,-0.037068736,0.035665867,0.000780697,-0.00177309,0.006779687,-0.004396197,-0.000799913,-0.001950548,0.001191422,0.001263511,-0.000112606,3.35E-05,-9.63E-05,-0.0013273,0.001878775,40.6,-0.1,41.1,6.944087208,4.663439094,4.934473933,6.34738921,5.398162702,7.046647278,4.912654886,5.129898715,6.369900983,5.560681631,-0.005781412,0.074010109,0.101240186,0.027056649,0.007779033,0.02,0.006690547,0.00065851,0.001076304,-0.002902954,0.009100172,-0.336492891,0.003331932,-0.004629894,0.000714394,-0.000392312,0.01075926,0.015973945,-0.002967196,0.025204673,-0.25,0.01,-0.27,-0.23,-0.24,-0.18,-0.05,0.05,0.25,0.52,-1.24,-1.01,-0.98,-0.75,-0.14,1.25,2.41,0.021380432,0.014932904,0.012313043,-0.026431963,0.035447778,-0.022213659,-0.027362605,-0.021766172,-0.041827178,-0.124218083,0.010859365,-0.004934341,0.002602713,-0.023555678,-0.000708998,-0.011832494,-0.001444276,-0.000153029,-0.005362129,-0.007208472,-0.005218186,-0.002956653,-0.001608894,-0.012381615,-1.75E-05,-0.00107394,0.000447123,-0.004597709,-0.6,0.016945559,0.003324143,-0.005086972,23.0965,0.062038749,0.061410759,0.020548668,0.104526835,-0.037435801,-0.016386112,0.023232177,-0.009072029,0.088322813,0.051541085,0.0011,-0.0092,-0.0163,-0.0096,0.0193,0.0193,0.0214,-0.0004,-0.0231,0.0107,-0.0834,-0.0104,-0.0003,0.0029,0.01,0.0193,-0.0518,0.0384,0.0269,-0.0338,-0.0249,-0.015,-0.008,-0.0149,-0.0235,0.0044,0.034112107,-0.0023535,-0.008629139,-0.003725496,0.001133606,-0.002283118,0.0037119,-0.004412065,0.014,-0.007083665
1/31/2008,6.27E-05,-0.000869704,-0.000164969,0.005015353,0.00250289,-0.001438639,-0.000479679,-0.000365114,-0.002424451,-0.025121244,0.00468221,0.004149126,-0.002552243,1.81E-05,-0.010717696,-0.002401921,0.034661481,0.017890507,-0.2226,79,0.007185394,0.000941617,0.000717578,0,0.9,-0.062235558,0.012547216,0.015473429,-0.021469266,0.047206405,-0.027514655,7.95E-05,-0.001320493,0.009502301,-0.001870908,-0.001528885,-0.001609196,-0.00139013,0.000343536,-0.000375446,-0.000435628,-0.000571504,-0.000603901,0.000536145,40.6,0,41.1,6.988413182,4.86753445,5.075173815,6.311734809,5.493061443,6.997595983,4.875197323,5.198497031,6.345636361,5.356586275,0.008003006,-0.020892309,-0.024555269,0.017378173,0.008032322,-0.01,0.001960354,0.000504003,0.001075147,-0.0113846,0.010770172,-1.028571429,-0.000720808,0.000731035,-0.000768881,-4.97E-05,-0.070330377,-0.068799801,0.150371345,-0.056176137,-0.3,-1.06,-0.25,-0.48,-0.55,-0.51,-0.36,-0.16,-0.11,-0.24,-1.19,-1.19,-1.23,-0.96,-0.2,1.39,2.6,-0.006902204,-0.0353482,-0.042054238,-0.023029892,0.007753518,0.013344019,0.016595853,0.011786678,0.005927376,0.044231625,0.045167719,0.000547952,-0.004412334,4.96E-05,0.001091558,0.001602566,-0.000115828,-8.80E-05,-5.17E-05,0.00098743,0.000504869,0.000198264,0.003661086,0.000401949,-0.000504622,-1.00E-05,-0.002363641,0.003434462,2.9,-3.16E-05,-0.00504965,-0.015743829,28.1161,0.105108595,-0.017629178,0.049059162,0.061066069,0.081129815,-0.16354263,-0.062176582,-0.017086023,-0.165719269,-0.138398254,-0.0124,0.079,0.0242,-0.0095,0.1025,0.0736,-0.072,0.0081,-0.0487,-0.0004,-0.0395,-0.0096,-0.1815,-0.0138,0.0315,0.0047,0.0254,0.0357,0.071,0.0353,-0.0204,-0.003,0.0095,0.0082,-0.0194,0.0162,0.051527279,-0.00511026,-0.006193552,-0.02844858,-0.002732483,0.018637747,0.010303696,0.009525622,0.01,0.06611879
2/29/2008,0.000269446,8.88E-06,-0.003470648,-0.009602818,-0.009110333,-0.003685626,-0.002957019,-0.001305332,-0.001873656,-0.006376621,-0.00048195,0.000357879,-0.00452957,-0.002107117,-0.019288506,-0.006980046,0.022948378,0.000626198,-0.5484,-345,-0.030929969,-0.002664796,-0.001517773,-0.1,-0.6,0.038030318,-0.015075662,-0.037710044,-0.031748698,-0.043437082,0.023341687,-0.00057096,-0.002280815,0.002905712,-0.003081254,-0.002115168,-0.002303352,-0.001790155,-0.000249052,-0.001766486,-0.001660475,-0.002636997,-0.001087942,0.001294499,40.4,-0.1,41.2,7.005789019,4.836281907,5.023880521,6.363028104,5.501258211,6.921658184,4.700480366,4.976733742,6.249975242,5.484796933,0.005214938,-0.018346895,-0.057113061,0.013483745,0.004653134,0.01,-0.001168155,0.006697474,0.008784088,0.006589438,-0.056480834,19.375,-0.010685492,7.81E-05,0.002849923,0.000367442,-0.017479036,-0.019584409,0.04972982,0.001806172,-0.96,-0.67,-0.63,-0.71,-0.66,-0.2,0,0.2,0.28,0.05,-0.86,-0.94,-0.93,-0.2,0.76,2.55,3.84,-0.006658457,-0.010595642,-0.007336379,-0.002846398,-0.011252297,-0.005819204,-0.00886206,-0.004028952,0.008119509,0.012280383,0.07488369,-0.001026867,-0.005218019,-0.000694746,-0.003527347,-0.001790664,-0.002132148,-0.000543879,-0.000810299,-0.001081843,-0.000854043,-0.000541005,-0.002290891,-0.001257264,3.90E-05,0.000514814,0.002322577,0.000557559,-7.6,-0.016844516,-0.00365973,0.020681128,27.1565,0.050326409,0.082101102,0.143566935,0.177471315,0.15527627,0.054779506,0.106430511,0.013373952,0.001854599,-0.020187774,-0.0071,-0.089,-0.0192,0.009,-0.0154,0.0149,-0.0089,0.021,0.0225,0.0207,-0.0386,-0.0008,0.1239,-0.0141,0.0005,-0.0201,0.0037,0.0248,-0.001,0.071,0.0226,0.0086,-0.0019,-0.0038,0.0213,-0.0009,0.140506605,-0.011469258,-0.007800612,-0.013590367,-0.00257748,-0.003776267,0.003787908,-0.005112954,0.007,0.005599627
3/31/2008,0.000714707,-0.000248624,0.002490584,-0.013342314,0.002449711,-0.003419667,-0.007049986,-0.006841239,-0.013943619,-0.026299947,-0.010203258,0.006610253,0.000706419,-0.004976819,-0.000696756,-0.004382144,-0.021601386,-0.021631951,-0.3148,-54,-0.030618452,0.001658208,-0.000479055,0.2,-0.4,0.062109074,0.068092325,0.018230199,0.04554202,-0.004524895,0.046900097,-0.000354304,-0.003522661,0.011252283,-0.006326153,-0.002705174,-0.003117965,-0.001992826,0.000240465,-7.52E-05,-0.001629609,0.000450711,-0.000120956,0.001159162,40.6,0.1,41.3,6.91274282,4.744932128,4.912654886,6.265301213,5.429345629,6.874198495,4.753590191,4.890349128,6.255750042,5.283203729,-0.014310642,-0.000719294,0.021184044,0.017595475,0.000528649,0,0.004036875,-0.002577476,0.005060754,0.005535754,0.024803977,2.110429448,0.009181946,0.000817479,0.000663014,0.000280741,-0.028394645,-0.016121362,0.074183185,-0.011942277,-0.37,-0.33,-0.86,-0.56,-0.51,-0.3,-0.23,-0.02,0.07,0.09,-1.35,-1.13,-1.07,-0.13,0.9,2.9,4.28,-0.031222312,-0.072738563,-0.060405432,0.018608237,0.004296784,0.005132434,0.008155805,0.011910927,0.001852528,0.076232562,-0.016961042,0.001156733,0.000224795,0.000693099,0.001372245,0.000177197,0.001461721,0.002048971,0.001616797,0.000996074,0.001144996,0.000881715,0.001327739,0.000493425,0.000901118,0.000509114,-0.001416724,-0.000582927,-1.3,0.015729047,0.002002435,-0.005830566,29.009,-0.060310214,0.001996009,-0.144105004,-0.239997999,-0.005466628,-0.05612785,-0.074764263,0.075362278,-0.210814499,-0.118757419,-0.0804,0.0182,0.0524,0.0102,0.0214,0.037,0.0102,-0.0371,-0.0329,0.0218,-0.1111,-0.011,0.2607,0.0241,0.064,0.0186,-0.0191,-0.0331,0.044,-0.0023,-0.0672,-0.027,0.0015,-0.0113,-0.0596,0.0217,-0.084366365,-0.006889018,-0.011182715,-0.004036537,0.002958957,0.001386153,0.002623769,0.001338058,0.009,-0.015491339
4/30/2008,-0.002970415,-0.006048127,0.001629471,0.010138176,-0.000464232,-0.006721994,-0.009442005,-0.008644925,-0.005878778,-0.022620589,-0.000919723,-0.019367603,-0.003709233,-0.004620067,-0.012994552,-0.009957031,0.002468483,0.014584969,-0.7182,-190,-0.011794358,-0.000903545,0.000314833,-0.1,0.4,-0.124313345,0.014478829,0.075741093,0.117783036,0.036367644,-0.010789979,-0.00173718,-0.006390679,-0.001579212,-0.010724327,-0.004402384,-0.005683481,-0.002196706,-0.000867664,-0.004449144,-0.003705892,-0.006516406,-0.001331478,0.000311853,40.4,-0.1,41.1,6.920671504,4.532599493,5.123963979,6.234410726,5.488937726,6.915723449,4.709530201,5.093750201,6.23636959,5.407171771,0.037887029,-0.016233719,-0.04037758,0.00790483,0.004231045,-0.01,-0.004052369,-0.003044812,0.00325774,-0.007577539,0.027028672,0.783037475,-0.00173022,-0.001439986,-0.001498659,0.000703562,0.039842883,0.038115011,-0.07396373,0.061997672,-0.33,0.02,0.03,0.07,0.2,0.36,0.17,0.04,0.08,0.44,-0.99,-0.73,-0.54,0.56,1.4,3.27,4.69,0.001296383,0.001184367,0.018891219,-0.0099923,0.0107112,-0.005742087,-0.008192929,-0.011096294,-0.010099301,-0.037429441,-0.057079608,-0.001259935,0.007039477,-0.008344643,-0.000678363,-0.001191381,-0.00216767,-0.001677425,-0.002520366,-0.000343294,-0.001305845,-0.001008373,-0.003827779,0.000399983,-0.000997806,-0.004188488,0.000448232,-0.003409094,-6.9,-0.004107989,0.000602959,-0.004658527,22.5268,-0.043864481,0.104602502,-0.165562879,0.083682253,0.026530854,0.054333792,0.136794782,-0.008402451,0.065031905,0.087961121,-0.0503,-0.0542,-0.0321,0.032,-0.0864,-0.0162,-0.056,-0.0305,-0.0219,0.0012,-0.003,-0.0673,0.0621,0.0095,-0.1023,-0.0607,-0.0984,-0.0033,0.0813,0.0204,-0.0212,-0.0287,-0.034,-0.0203,-0.0162,-0.0746,0.039359285,-0.01026292,-0.007984573,0.019478129,-0.005417327,-0.004353399,0.006906114,-0.011017133,0.008,-0.090555085
5/31/2008,0.041141317,-0.004172119,0.00185313,-0.00693623,0.009254576,-0.005988575,-0.004628496,-0.002941389,-0.006001618,-0.010872419,-0.004578334,0.003252468,-0.007521026,-0.010308584,-0.006503131,-0.005929303,-0.017795821,-0.004412351,-0.3857,159,-0.028765743,0.003466726,-0.001534037,0.4,-0.3,0.273746676,-0.038816754,0.034025598,-0.07504507,0.129057112,0.020102563,-0.001283106,-0.003789284,0.009864974,-0.007259809,-0.002577036,-0.002095949,-0.003404429,-0.000816807,-0.002989765,-0.002196318,-0.003531004,-0.000969462,0.001468854,40.2,-0.1,41,6.880384082,4.828313737,4.919980926,6.206575927,5.370638028,6.902742737,4.955827058,4.997212274,6.154858094,5.455321115,0.009781798,-0.016211289,-0.029817431,0.007811044,0.001866971,-0.01,-0.000506008,-0.003992816,-0.004318097,0.00877275,0.014326513,0.204646018,-0.012337072,-0.006473468,-0.001257177,-0.005502252,0.023615849,0.029656229,-0.038688291,0.048101996,-0.3,-0.11,0.44,0.27,0.32,0.31,0.2,0.02,-0.04,0.63,-0.25,-0.16,0.08,1.17,1.9,3.59,4.95,0.003502124,0.030119832,0.016246713,-0.008412354,-0.014307249,0.011265997,0.01444304,0.015198369,0.019755506,0.043557891,-0.052303834,0.003588345,-0.002892808,0.020592619,0.000127391,0.006403763,0.000476544,0.001627776,0.004872048,0.004638008,0.003823973,0.002426987,0.001680783,0.005032985,0.001647368,0.003650591,-1.73E-05,0.003397512,-2.8,0.000196924,0.003590134,0.010245007,18.7919,0.010147192,0.137541839,-0.033255688,0.04634541,-0.087057595,-0.007447187,0.109937005,0.071937205,-0.066440561,-0.090877879,-0.03,-0.107,0.0265,0.0086,0.0156,-0.0101,-0.0108,0.0046,0.0137,0.0316,0.0517,0.0704,0.006,0.0278,-0.014,-0.0208,-0.0361,0.0333,-0.0285,-0.0072,0.0088,0.0105,0.0118,0.0165,0.0088,0.0043,0.003729516,-0.003243061,-0.005556708,0.008053701,0.01291413,-0.006709931,0.003231564,0.000616497,0.008,-0.066703167
6/30/2008,-0.024465333,-0.005361509,-0.001842825,-0.001338382,0.001113635,-0.002215652,-0.004369375,-0.002436673,-0.002766466,0.006170265,-0.005368939,-0.005731673,5.67E-05,0.001461872,-0.016338857,-0.006902978,0.01938734,-0.005595342,-0.4439,-364,-0.052935855,6.48E-05,-0.001172659,0.2,0.5,-0.174542254,0.197287095,0.04673255,0.092397448,0.00956335,0.043870777,-0.001241177,-0.005385093,0.011035766,-0.008421393,-0.004433286,-0.004322184,-0.004624518,-0.000473194,-0.002314684,-0.002150302,-0.002369639,-0.001455958,0.001511111,40.4,0,41,6.952728645,5.463831805,4.890349128,6.156978986,5.323009979,7.073269717,5.723585102,5.030437921,6.167516491,5.497168225,0.021585274,0.008286808,-0.009147619,0.008118128,0.006201893,-0.01,0.006569392,0.000683744,-0.00815759,0.001161837,-0.06508877,0.152433425,0.003958035,-0.000833668,-0.001415842,0.002404879,-0.045167581,-0.029228125,0.104271579,-0.0170672,0.02,0.09,0.13,0.31,0.36,0.34,0.22,0.11,0.14,0.7,-0.14,0.13,0.42,1.49,2.1,3.68,5.07,0.008858146,-0.007397123,0.024194328,0.000712215,0.017163971,0.001460605,0.002319774,-0.003161962,-0.028055198,-0.041965235,0.009305035,0.004523667,-0.001703188,0.021380705,0.001172217,0.010603219,0.000903279,0.000274979,0.004924722,0.006233679,0.004734932,0.002943373,0.001815449,0.011961035,8.08E-06,0.001023528,-0.000475329,0.000551718,-3.4,-0.011677406,-0.00874173,-0.000630352,23.1914,0.042944951,0.090117364,0.10226973,0.163068833,0.077222916,-0.119211628,-0.092321953,-0.082412036,-0.214246043,-0.218210315,-0.0145,0.0531,0.0464,0.0106,0.0479,0.0612,0.0751,0.0797,0.0749,0.0968,0.0254,0.0281,0.0486,0.0485,0.0475,0.0201,0.0242,0.1291,0.0395,0.043,0.0047,0.0273,0.0438,0.0546,0.0053,0.0331,0.089980234,-0.013559163,-0.006085777,-0.038272425,0.005568417,-0.013074504,0.022679881,-0.002424846,0.008,0.128154193
7/31/2008,-0.016468382,-0.004194053,-0.004834221,-0.017395369,-0.003771164,-0.004736168,-0.008398881,-0.009569805,-0.006351829,-0.02370581,-0.001321132,-0.019198893,-0.000894369,-0.015103409,-0.012039275,-0.010772169,-0.024219913,0.001361086,-0.7246,-81,-0.02715523,0.001010422,-0.001407634,0.2,-0.1,0.036030293,-0.062595229,0.066724595,0.081135258,0.054334351,0.037764488,-0.001424533,-0.005741911,0.006311824,-0.007374973,-0.005494927,-0.006341771,-0.004038778,-0.000628403,-0.002281977,-0.003633836,-0.002309937,-0.002066242,0.002262394,40.3,-0.1,41,6.827629235,5.081404365,5.017279837,6.068425588,5.187385806,6.825460036,4.615120517,4.941642423,6.186208624,5.267858159,-0.000670463,-0.039371469,-0.021706854,0.002702273,0.005847886,0.01,0.003672894,0.003707314,-0.001154718,0.001493156,0.02809089,-0.046215139,0.004571529,0.001588794,0.000810741,0.001845846,-0.06461159,-0.057600708,0.146581111,-0.025412356,0.01,0.02,-0.23,-0.2,-0.14,-0.19,-0.09,-0.01,0.09,0.71,-0.38,-0.08,0.27,1.29,2,3.66,5.15,-0.007460724,-0.008521403,-0.000593169,0.011326982,-0.003547501,-0.003505007,-0.004983666,0.005036051,0.007059417,-0.069553732,0.044414109,-0.003307653,0.006065199,-0.023820743,-0.001456637,-0.008413023,0.000772488,0.000263376,-0.004410719,-0.004808599,-0.003430171,-0.002583624,0.000923675,-0.010019384,-0.000673002,-0.001570133,-0.000927102,-0.00169951,4.8,0.015757669,0.007142583,-0.010853404,25.6322,-0.012286102,-0.120307137,-0.07346981,-0.139691851,-0.061949141,-0.014851852,-0.070067812,-0.039525909,0.017735649,0.077518987,0.0663,0.0981,0.0013,0.0191,-0.0377,-0.0385,0.0001,-0.0624,0.0794,-0.0614,-0.1548,-0.0144,-0.033,-0.0053,0.0119,0.0136,0.0176,-0.0171,-0.0183,-0.0063,-0.0676,-0.0444,-0.0275,-0.0574,-0.0586,0.0123,-0.06998576,-0.003776112,-0.007559506,-0.003140539,0.016094581,0.02398213,-0.006965499,0.00395367,0.007,-0.018712103
8/31/2008,-0.006502608,0.00454577,-0.000113906,-0.007371139,-0.00737035,-0.015706099,-0.014712429,-0.016465158,-0.017753135,-0.043212018,-0.010549327,-0.020338519,-0.016871016,-0.010585059,-0.013177744,-0.012469375,-0.034914235,-0.006778382,-0.8394,-75,-0.030214611,0.001112873,-0.00226323,0.3,0.7,0.131777929,-0.026830441,0.093732478,0.069268696,0.11457276,0.084285723,-0.002023997,-0.005163119,0.010708676,-0.006445307,-0.005375554,-0.006856629,-0.002836881,-0.00144769,-0.003700246,-0.003578797,-0.003822444,-0.001704823,-4.43E-05,40.3,-0.1,40.9,6.738152495,4.912654886,4.836281907,5.983936281,5.220355825,6.754604099,4.442651256,4.955827058,6.098074282,5.225746674,-0.038850917,-0.029022766,-0.046591468,0.002155789,0.002134949,0.03,-0.021365844,-0.004059742,0.003403995,-0.007352604,-0.008714611,0.021720969,-0.008230909,0.00235199,-0.003658831,0.000789274,0.019017431,0.018274132,-0.039442554,0.069363245,-0.01,0.04,0.09,-0.01,-0.1,-0.16,-0.12,-0.03,-0.01,0.76,-0.28,-0.08,0.18,1.14,1.89,3.64,5.15,0.045011459,0.052843196,0.02322431,-0.052808181,0.039201729,-0.019731039,-0.025329922,-0.039316959,-0.146311872,-0.131151568,-0.065856366,-0.00860565,0.001862895,-0.031472966,0.000919256,-0.016523965,-0.001769338,-0.002926919,-0.009231857,-0.01241372,-0.009221657,-0.005447739,-0.002537584,-0.017018928,-0.001857036,0.001019731,0.004086186,-0.00224972,1.8,0.00516505,-0.002339197,-0.001894865,20.9769,-0.095129691,-0.083483314,-0.005758173,-0.046750333,-0.065458422,-0.15213801,-0.109589908,-0.069563383,-0.147488309,-0.019231531,0.0004,-0.0486,-0.0883,-0.0288,-0.0423,-0.081,-0.0343,-0.0728,-0.0398,-0.0427,-0.0916,-0.0282,-0.16,-0.0443,0.0169,-0.0805,-0.0811,0.0023,0.0205,-0.056,-0.0132,-0.0278,-0.0387,-0.0648,-0.0147,0.0037,-0.053806633,-0.007792577,-0.005131259,0.006595965,0.013914692,0.006937566,0.007515328,0.002566265,0.006,-0.045673377
9/30/2008,0.000525565,-0.000351717,-0.00667057,-0.02490398,-0.015033848,-0.043935005,-0.023667938,-0.026006787,-0.007044067,-0.008216856,-0.006710052,-0.082255201,-0.066831932,-0.020220635,-0.080053811,-0.034244704,0.014928998,-0.101909528,-2.4124,-452,-0.049905154,-0.000459233,-0.00087502,0,0.9,-0.133882455,0.095705645,0.058489561,0.028546182,0.082759765,0.069146824,-0.003358084,-0.007036463,0.004967583,-0.009888483,-0.006232889,-0.006903967,-0.005085964,-0.002685493,-0.004519868,-0.002050792,-0.004627386,-0.004030048,-0.001330259,39.9,-0.2,40.5,6.70930434,4.736198448,4.941642423,5.986452005,5.123963979,6.680854679,4.477336814,4.882801923,6.011267174,5.129898715,-0.038842625,0.005305695,-0.007961882,0.004006668,-0.006862729,0.02,0.04774852,0.00697026,0.008055762,0.069997917,0.813830857,0.530662306,0.010267527,0.009877056,0.00131907,-0.00017677,-0.051660128,-0.058411752,0.123001702,-0.002272035,-0.19,0.15,-0.59,-0.31,-0.27,-0.26,-0.2,0.01,0.16,1.1,-0.68,-0.2,0.1,1.07,1.88,3.84,5.5,0.021363424,0.02379003,-0.025820052,-0.048437722,0.004451397,0.011501649,0.0144723,0.012035999,0.058034712,0.01941077,-0.038481214,0.002344311,-0.007101395,0.016903546,0.000112484,0.008211626,-0.000831088,-0.001803308,0.002616878,0.003114751,0.002493156,0.001634792,-0.000591845,0.00904936,-0.000585509,-0.001555003,-0.003207349,0.001683975,7.3,-0.011380411,-0.005285212,0.023298398,30.7249,0.046774286,-0.149936279,-0.13623912,-0.242664687,-0.174971466,-0.109241917,-0.278922449,-0.121053919,-0.045732609,-0.195359279,0.0024,0.1417,0.0172,-0.0103,0.0235,0.0215,-0.0874,0.0157,-0.0001,0.0165,-0.0623,-0.047,-0.1594,-0.0213,0.0476,0.007,-0.0264,-0.0405,-0.0156,-0.0397,-0.0908,-0.0402,-0.0003,-0.0074,-0.0832,0.0146,-0.111421682,-0.010272549,-0.003855602,-0.042608914,-0.001025091,0.032404125,0.008841979,0.006594242,0.007,0.280465914
